CustomerID,customer_order_count,customer_total_revenue,customer_avg_order_value,customer_first_order_date,customer_last_order_date,customer_active_months,customer_total_quantity,customer_unique_products,customer_line_count,customer_country_count,primary_country,customer_active_days,value_tier
17675,31,20374.28,657.23,2010-12-07 13:22:00,2011-12-08 18:03:00,13,8360,239,705,1,United Kingdom,366,High Value
17676,6,1371.18,228.53,2010-12-08 13:49:00,2011-12-05 15:16:00,4,922,49,77,1,United Kingdom,362,Medium Value
17677,30,16345.38,544.85,2010-12-06 08:42:00,2011-12-08 09:56:00,13,9772,178,303,1,United Kingdom,367,High Value
17678,1,298.11,298.11,2011-03-21 11:52:00,2011-03-21 11:52:00,1,207,16,16,1,United Kingdom,0,Low Value
17679,2,1992.11,996.06,2011-09-15 10:35:00,2011-10-18 07:43:00,2,729,29,30,1,United Kingdom,32,Medium Value
17680,1,184.4,184.4,2011-11-16 12:42:00,2011-11-16 12:42:00,1,96,11,11,1,United Kingdom,0,Low Value
17682,6,2474.33,412.39,2010-12-06 13:35:00,2011-11-29 15:59:00,6,1367,48,118,1,United Kingdom,358,High Value
17684,1,239.41,239.41,2011-10-27 11:10:00,2011-10-27 11:10:00,1,145,15,15,1,United Kingdom,0,Low Value
17685,7,3155.83,450.83,2010-12-02 14:42:00,2011-11-23 11:36:00,6,1907,88,127,1,United Kingdom,355,High Value
17686,7,5739.46,819.92,2011-02-10 10:18:00,2011-12-02 15:39:00,5,2478,205,286,1,United Kingdom,295,High Value
17690,15,4726.8,315.12,2010-12-01 16:15:00,2011-11-09 15:17:00,9,1769,186,252,1,United Kingdom,342,High Value
17691,2,290.4,145.2,2010-12-06 11:10:00,2010-12-16 17:20:00,1,134,18,19,1,United Kingdom,10,Low Value
17692,4,740.94,185.24,2010-12-15 13:37:00,2011-08-04 14:01:00,4,672,34,46,1,United Kingdom,232,Medium Value
17693,1,200.47,200.47,2011-07-25 15:48:00,2011-07-25 15:48:00,1,231,16,16,1,United Kingdom,0,Low Value
17694,1,283.12,283.12,2011-07-21 12:00:00,2011-07-21 12:00:00,1,184,15,15,1,United Kingdom,0,Low Value
17695,2,765.34,382.67,2011-06-21 12:35:00,2011-07-31 10:40:00,2,779,30,35,1,United Kingdom,39,Medium Value
17696,8,2285.71,285.71,2010-12-10 09:51:00,2011-11-01 13:43:00,6,1756,78,115,1,United Kingdom,326,High Value
17697,1,338.95,338.95,2011-04-17 15:40:00,2011-04-17 15:40:00,1,93,19,19,1,United Kingdom,0,Low Value
17698,1,154.95,154.95,2011-03-24 11:34:00,2011-03-24 11:34:00,1,93,8,8,1,United Kingdom,0,Low Value
17700,4,2534.64,633.66,2011-03-03 16:34:00,2011-11-23 11:51:00,4,1266,116,142,1,United Kingdom,264,High Value
17701,1,417.95,417.95,2011-04-01 12:25:00,2011-04-01 12:25:00,1,109,24,24,1,United Kingdom,0,Medium Value
17702,4,1824.37,456.09,2011-05-17 16:23:00,2011-11-09 16:03:00,4,1353,58,74,1,United Kingdom,175,Medium Value
17703,3,798.74,266.25,2011-07-24 13:30:00,2011-11-04 15:51:00,3,590,47,55,1,United Kingdom,103,Medium Value
17704,2,885.19,442.6,2011-04-14 09:28:00,2011-06-24 09:40:00,2,343,27,31,1,United Kingdom,71,Medium Value
17705,9,1823.52,202.61,2011-02-11 10:57:00,2011-12-06 13:45:00,8,963,63,103,1,United Kingdom,298,Medium Value
17706,17,10504.49,617.91,2010-12-08 11:02:00,2011-12-05 13:34:00,7,3899,270,382,1,United Kingdom,362,High Value
17707,2,152.4,76.2,2011-01-07 13:30:00,2011-06-07 15:03:00,2,144,3,5,1,United Kingdom,151,Low Value
17708,2,263.33,131.66,2011-01-19 10:09:00,2011-06-05 10:12:00,2,90,28,34,1,United Kingdom,137,Low Value
17709,1,137.45,137.45,2011-06-23 11:55:00,2011-06-23 11:55:00,1,17,7,7,1,United Kingdom,0,Low Value
17711,2,385.1,192.55,2011-02-23 11:32:00,2011-11-29 11:40:00,2,246,22,23,1,United Kingdom,279,Medium Value
17712,1,522.91,522.91,2011-10-26 12:28:00,2011-10-26 12:28:00,1,215,29,29,1,United Kingdom,0,Medium Value
17714,1,153.0,153.0,2011-01-23 10:32:00,2011-01-23 10:32:00,1,92,10,10,1,United Kingdom,0,Low Value
17715,1,326.4,326.4,2011-05-23 12:32:00,2011-05-23 12:32:00,1,384,1,1,1,United Kingdom,0,Low Value
17716,11,5655.99,514.18,2011-03-17 10:38:00,2011-11-17 12:00:00,6,3072,171,245,1,United Kingdom,245,High Value
17718,1,139.35,139.35,2011-04-21 13:39:00,2011-04-21 13:39:00,1,83,6,6,1,United Kingdom,0,Low Value
17719,15,5396.04,359.74,2011-03-29 11:29:00,2011-11-02 10:36:00,8,2466,111,274,1,United Kingdom,217,High Value
17720,4,1195.94,298.98,2010-12-07 10:43:00,2011-11-13 15:04:00,4,576,39,50,1,United Kingdom,341,Medium Value
17722,4,2424.04,606.01,2010-12-08 12:41:00,2011-09-04 15:22:00,4,1595,111,115,1,United Kingdom,270,High Value
17723,6,3276.4,546.07,2011-05-09 14:44:00,2011-08-04 18:37:00,4,792,4,10,1,United Kingdom,87,High Value
17724,3,1033.0,344.33,2011-07-24 13:26:00,2011-09-29 15:26:00,2,300,38,40,1,United Kingdom,67,Medium Value
17725,11,3439.08,312.64,2011-03-17 19:47:00,2011-11-23 16:34:00,9,2162,115,192,1,United Kingdom,250,High Value
17727,1,1060.25,1060.25,2011-11-24 17:06:00,2011-11-24 17:06:00,1,645,66,66,1,United Kingdom,0,Medium Value
17728,3,2876.01,958.67,2011-09-14 11:39:00,2011-12-06 08:52:00,3,1469,153,165,1,United Kingdom,82,High Value
17730,13,5298.48,407.58,2011-01-17 14:49:00,2011-12-06 15:43:00,10,3576,127,218,1,United Kingdom,323,High Value
17731,4,1240.11,310.03,2011-06-09 14:18:00,2011-09-21 15:02:00,3,493,54,67,1,United Kingdom,104,Medium Value
17732,1,303.97,303.97,2010-12-02 09:29:00,2010-12-02 09:29:00,1,93,18,18,1,United Kingdom,0,Low Value
17733,2,692.19,346.1,2011-03-23 09:54:00,2011-11-01 08:16:00,2,463,33,35,1,United Kingdom,222,Medium Value
17734,3,700.63,233.54,2011-04-20 10:04:00,2011-10-17 12:33:00,3,422,40,43,1,United Kingdom,180,Medium Value
17735,19,13110.02,690.0,2010-12-07 10:32:00,2011-12-07 16:47:00,13,8439,319,690,1,United Kingdom,365,High Value
17736,3,377.44,125.81,2011-08-18 14:33:00,2011-11-30 15:36:00,3,238,24,25,1,United Kingdom,104,Medium Value
17737,2,168.24,84.12,2011-10-12 14:42:00,2011-11-30 15:16:00,2,108,8,10,1,United Kingdom,49,Low Value
17738,4,1879.05,469.76,2011-03-02 16:26:00,2011-11-20 15:05:00,3,1029,89,97,1,United Kingdom,262,Medium Value
17739,7,2791.35,398.76,2010-12-14 14:26:00,2011-11-28 09:12:00,6,861,29,47,1,United Kingdom,348,High Value
17742,2,355.11,177.56,2011-01-11 10:04:00,2011-08-18 15:28:00,2,89,13,15,1,United Kingdom,219,Medium Value
17744,6,2322.4,387.07,2010-12-16 14:17:00,2011-12-06 12:11:00,5,3412,110,136,1,United Kingdom,354,High Value
17746,1,110.25,110.25,2011-04-13 14:31:00,2011-04-13 14:31:00,1,29,6,6,1,United Kingdom,0,Low Value
17747,1,71.4,71.4,2011-08-19 08:13:00,2011-08-19 08:13:00,1,12,1,1,1,United Kingdom,0,Low Value
17749,2,674.52,337.26,2011-03-28 13:39:00,2011-06-14 15:45:00,2,320,33,35,1,United Kingdom,78,Medium Value
17750,9,1710.45,190.05,2011-06-28 15:44:00,2011-12-04 14:09:00,7,3747,101,184,1,United Kingdom,158,Medium Value
17752,1,80.64,80.64,2010-12-15 16:19:00,2010-12-15 16:19:00,1,192,1,1,1,United Kingdom,0,Low Value
17754,5,1664.65,332.93,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1816,82,89,1,United Kingdom,259,Medium Value
17757,30,5593.39,186.45,2010-12-02 17:17:00,2011-12-08 15:31:00,13,3318,275,740,1,United Kingdom,370,High Value
17758,8,3408.2,426.02,2011-04-03 15:22:00,2011-11-20 14:45:00,6,2054,310,404,1,United Kingdom,230,High Value
17759,3,819.96,273.32,2011-06-23 13:35:00,2011-11-22 16:02:00,2,697,82,90,1,United Kingdom,152,Medium Value
17760,2,287.59,143.79,2010-12-01 15:08:00,2011-11-18 10:56:00,2,239,25,25,1,United Kingdom,351,Low Value
17761,1,712.78,712.78,2011-11-07 10:23:00,2011-11-07 10:23:00,1,398,19,19,1,United Kingdom,0,Medium Value
17763,1,15.0,15.0,2011-03-21 14:25:00,2011-03-21 14:25:00,1,12,1,1,1,United Kingdom,0,Low Value
17764,2,772.55,386.28,2011-05-12 16:11:00,2011-10-20 11:03:00,2,351,71,71,1,United Kingdom,160,Medium Value
17765,3,367.63,122.54,2011-03-28 11:58:00,2011-07-04 12:41:00,3,143,51,56,1,United Kingdom,98,Medium Value
17767,1,271.2,271.2,2011-11-24 14:42:00,2011-11-24 14:42:00,1,128,21,21,1,United Kingdom,0,Low Value
17768,3,2081.9,693.97,2011-06-26 13:46:00,2011-12-01 13:22:00,3,1122,77,98,1,United Kingdom,157,High Value
17769,10,3957.43,395.74,2011-01-23 11:15:00,2011-11-27 11:18:00,6,1850,200,304,1,United Kingdom,308,High Value
17770,5,1143.27,228.65,2011-03-02 13:35:00,2011-05-25 12:34:00,2,365,33,38,1,United Kingdom,83,Medium Value
17771,2,245.81,122.9,2011-01-20 14:13:00,2011-10-14 11:43:00,2,287,51,54,1,United Kingdom,266,Low Value
17772,2,173.45,86.72,2011-11-29 10:57:00,2011-11-29 11:05:00,1,55,50,50,1,United Kingdom,0,Low Value
17774,4,1213.73,303.43,2011-02-07 13:13:00,2011-09-04 12:49:00,4,508,123,153,1,United Kingdom,208,Medium Value
17775,1,56.4,56.4,2011-03-30 10:50:00,2011-03-30 10:50:00,1,72,3,3,1,United Kingdom,0,Low Value
17777,3,647.56,215.85,2011-08-31 14:35:00,2011-11-15 12:02:00,3,501,141,190,1,United Kingdom,75,Medium Value
17779,3,650.32,216.77,2011-07-19 12:19:00,2011-11-18 14:15:00,3,396,73,81,1,United Kingdom,122,Medium Value
17781,2,188.02,94.01,2011-03-31 19:54:00,2011-07-03 16:00:00,2,34,12,12,1,United Kingdom,93,Low Value
17783,2,283.47,141.74,2011-04-06 10:07:00,2011-09-28 16:07:00,2,354,67,67,1,United Kingdom,175,Low Value
17785,1,131.94,131.94,2011-10-17 13:43:00,2011-10-17 13:43:00,1,67,13,13,1,United Kingdom,0,Low Value
17786,2,266.85,133.43,2011-01-26 14:35:00,2011-09-15 12:51:00,2,195,57,68,1,United Kingdom,231,Low Value
17787,4,1817.54,454.38,2010-12-03 13:43:00,2011-07-10 11:24:00,4,896,94,128,1,United Kingdom,218,Medium Value
17788,2,1117.9,558.95,2011-08-02 10:38:00,2011-09-27 10:09:00,2,211,3,5,1,United Kingdom,55,Medium Value
17789,1,225.9,225.9,2011-03-03 13:14:00,2011-03-03 13:14:00,1,74,14,14,1,United Kingdom,0,Low Value
17790,14,1964.3,140.31,2010-12-10 10:47:00,2011-11-13 11:30:00,8,835,121,189,1,United Kingdom,338,Medium Value
17791,1,106.1,106.1,2011-11-10 12:09:00,2011-11-10 12:09:00,1,46,10,10,1,United Kingdom,0,Low Value
17793,1,300.34,300.34,2011-11-14 14:24:00,2011-11-14 14:24:00,1,226,49,52,1,United Kingdom,0,Low Value
17795,2,342.83,171.42,2011-03-20 12:02:00,2011-06-13 12:36:00,2,305,43,45,1,United Kingdom,85,Low Value
17796,4,690.0,172.5,2010-12-05 12:23:00,2011-10-30 15:38:00,3,176,63,81,1,United Kingdom,329,Medium Value
17797,3,780.43,260.14,2011-06-10 11:29:00,2011-11-17 13:21:00,2,498,102,111,1,United Kingdom,160,Medium Value
17799,10,3039.17,303.92,2010-12-13 13:10:00,2011-11-17 15:16:00,7,1753,280,404,1,United Kingdom,339,High Value
17800,9,1187.21,131.91,2011-01-09 13:50:00,2011-11-02 12:57:00,8,732,51,103,1,United Kingdom,296,Medium Value
17802,3,1285.04,428.35,2010-12-02 13:44:00,2011-09-18 14:56:00,3,752,102,140,1,United Kingdom,290,Medium Value
17805,1,512.31,512.31,2011-09-27 11:49:00,2011-09-27 11:49:00,1,478,10,10,1,United Kingdom,0,Medium Value
17806,1,546.04,546.04,2011-11-28 14:12:00,2011-11-28 14:12:00,1,727,43,43,1,United Kingdom,0,Medium Value
17809,12,5411.91,450.99,2010-12-01 09:41:00,2011-11-23 12:59:00,8,2057,46,61,1,United Kingdom,357,High Value
17811,39,7761.82,199.02,2011-01-10 10:58:00,2011-12-05 13:46:00,12,4146,359,828,1,United Kingdom,329,High Value
17812,4,699.81,174.95,2010-12-06 15:27:00,2011-11-27 11:47:00,2,329,113,133,1,United Kingdom,355,Medium Value
17813,5,1698.07,339.61,2011-09-29 15:57:00,2011-11-25 16:13:00,3,752,297,348,1,United Kingdom,57,Medium Value
17816,4,36.56,9.14,2010-12-09 14:10:00,2011-11-03 11:34:00,4,30,16,17,1,United Kingdom,328,Low Value
17817,3,387.68,129.23,2011-03-07 17:30:00,2011-12-05 14:39:00,2,67,32,33,1,United Kingdom,272,Medium Value
17819,7,3704.87,529.27,2010-12-03 14:26:00,2011-09-29 10:52:00,6,1031,36,48,1,United Kingdom,299,High Value
17824,1,298.4,298.4,2011-10-19 14:14:00,2011-10-19 14:14:00,1,408,13,13,1,United Kingdom,0,Low Value
17827,5,1987.33,397.47,2010-12-10 10:18:00,2011-12-04 15:00:00,3,1240,190,215,1,United Kingdom,359,Medium Value
17828,4,1820.09,455.02,2011-06-08 08:31:00,2011-11-17 08:41:00,3,667,54,67,1,Malta,162,Medium Value
17829,1,889.24,889.24,2011-02-14 12:46:00,2011-02-14 12:46:00,1,496,30,30,1,United Arab Emirates,0,Medium Value
17830,3,398.7,132.9,2011-02-24 10:15:00,2011-12-08 12:28:00,3,92,18,23,1,United Kingdom,287,Medium Value
17831,1,35.4,35.4,2011-11-06 15:09:00,2011-11-06 15:09:00,1,12,2,2,1,United Kingdom,0,Low Value
17832,1,155.37,155.37,2011-10-21 11:43:00,2011-10-21 11:43:00,1,208,61,61,1,United Kingdom,0,Low Value
17835,3,342.24,114.08,2011-11-16 16:30:00,2011-12-07 11:48:00,2,344,45,59,1,United Kingdom,20,Low Value
17836,1,110.21,110.21,2011-10-23 16:13:00,2011-10-23 16:13:00,1,88,23,24,1,United Kingdom,0,Low Value
17837,8,1541.23,192.65,2011-06-29 16:44:00,2011-10-28 16:13:00,4,510,110,162,1,United Kingdom,120,Medium Value
17838,5,2720.8,544.16,2010-12-02 15:55:00,2011-11-13 11:20:00,4,1831,96,117,1,United Kingdom,345,High Value
17839,1,318.15,318.15,2011-10-28 17:27:00,2011-10-28 17:27:00,1,257,50,52,1,United Kingdom,0,Low Value
17841,124,40519.84,326.77,2010-12-01 14:41:00,2011-12-08 12:07:00,13,22834,1323,7676,1,United Kingdom,371,High Value
17843,1,205.48,205.48,2011-02-09 15:33:00,2011-02-09 15:33:00,1,113,36,37,1,United Kingdom,0,Low Value
17844,1,51.56,51.56,2011-08-25 11:27:00,2011-08-25 11:27:00,1,52,5,5,1,Canada,0,Low Value
17846,1,2033.1,2033.1,2011-09-15 15:20:00,2011-09-15 15:20:00,1,1,1,1,1,United Kingdom,0,Medium Value
17848,9,901.2,100.13,2010-12-16 18:38:00,2011-09-19 16:49:00,8,398,41,51,1,United Kingdom,276,Medium Value
17849,4,605.8,151.45,2011-01-10 11:59:00,2011-05-05 13:46:00,4,114,14,26,1,United Kingdom,115,Medium Value
17850,34,5391.21,158.56,2010-12-01 08:26:00,2010-12-02 15:27:00,1,1733,21,297,1,United Kingdom,1,High Value
17852,2,114.34,57.17,2011-11-28 12:31:00,2011-11-28 12:36:00,1,53,21,24,1,United Kingdom,0,Low Value
17854,2,311.26,155.63,2011-04-26 16:53:00,2011-06-07 16:21:00,2,84,15,15,1,United Kingdom,41,Low Value
17855,1,208.97,208.97,2010-12-02 09:44:00,2010-12-02 09:44:00,1,197,17,17,1,United Kingdom,0,Low Value
17856,4,1418.03,354.51,2011-03-03 11:40:00,2011-12-08 09:40:00,3,842,12,15,1,United Kingdom,279,Medium Value
17857,23,26879.04,1168.65,2010-12-09 11:35:00,2011-12-05 13:13:00,11,19256,19,54,1,United Kingdom,361,High Value
17858,12,5140.66,428.39,2010-12-05 13:08:00,2011-12-04 11:56:00,9,2694,101,197,1,United Kingdom,363,High Value
17859,1,141.92,141.92,2011-02-08 10:32:00,2011-02-08 10:32:00,1,102,23,23,1,United Kingdom,0,Low Value
17860,1,226.45,226.45,2010-12-06 12:41:00,2010-12-06 12:41:00,1,93,49,52,1,United Kingdom,0,Low Value
17861,8,2097.88,262.24,2011-01-24 11:34:00,2011-12-06 16:21:00,5,1985,172,219,1,United Kingdom,316,High Value
17862,1,330.9,330.9,2011-01-20 12:23:00,2011-01-20 12:23:00,1,100,11,11,1,United Kingdom,0,Low Value
17863,6,3160.0,526.67,2010-12-05 13:21:00,2011-10-11 13:45:00,6,2638,110,148,1,United Kingdom,310,High Value
17864,3,554.85,184.95,2011-03-09 11:44:00,2011-11-27 11:15:00,3,706,70,90,1,United Kingdom,262,Medium Value
17865,20,10526.32,526.32,2010-12-10 14:53:00,2011-11-09 12:08:00,11,5757,191,370,1,United Kingdom,333,High Value
17866,1,329.65,329.65,2011-07-20 11:07:00,2011-07-20 11:07:00,1,174,9,9,1,United Kingdom,0,Low Value
17867,6,1157.87,192.98,2011-02-24 12:25:00,2011-11-09 14:15:00,4,508,62,68,1,United Kingdom,258,Medium Value
17869,5,428.18,85.64,2010-12-06 17:16:00,2011-08-24 16:16:00,4,111,37,40,1,United Kingdom,260,Medium Value
17870,12,1865.89,155.49,2010-12-08 08:12:00,2011-12-07 15:07:00,7,1351,214,270,1,United Kingdom,364,Medium Value
17871,1,155.9,155.9,2011-05-19 11:32:00,2011-05-19 11:32:00,1,182,10,10,1,United Kingdom,0,Low Value
17873,5,1848.96,369.79,2010-12-01 14:54:00,2011-09-20 16:41:00,5,1035,24,43,1,United Kingdom,293,Medium Value
17874,6,683.46,113.91,2011-03-29 11:25:00,2011-06-07 12:54:00,3,221,37,46,1,United Kingdom,70,Medium Value
17877,1,237.61,237.61,2011-06-22 13:00:00,2011-06-22 13:00:00,1,98,12,12,1,United Kingdom,0,Low Value
17878,1,379.45,379.45,2011-10-27 11:24:00,2011-10-27 11:24:00,1,401,26,26,1,United Kingdom,0,Medium Value
17879,1,178.52,178.52,2011-06-19 12:36:00,2011-06-19 12:36:00,1,45,6,6,1,United Kingdom,0,Low Value
17880,1,458.92,458.92,2010-12-10 10:21:00,2010-12-10 10:21:00,1,314,26,26,1,United Kingdom,0,Medium Value
17881,1,133.35,133.35,2011-02-08 17:16:00,2011-02-08 17:16:00,1,32,8,8,1,United Kingdom,0,Low Value
17883,4,664.34,166.08,2011-04-07 19:16:00,2011-12-06 17:49:00,4,374,133,142,1,United Kingdom,242,Medium Value
17884,4,695.07,173.77,2010-12-03 12:11:00,2011-12-06 11:33:00,3,817,107,113,1,United Kingdom,367,Medium Value
17885,1,156.34,156.34,2011-11-27 14:40:00,2011-11-27 14:40:00,1,110,50,53,1,United Kingdom,0,Low Value
17886,3,869.28,289.76,2011-04-04 12:34:00,2011-11-08 10:09:00,3,469,93,102,1,United Kingdom,217,Medium Value
17887,1,111.35,111.35,2011-08-02 17:29:00,2011-08-02 17:29:00,1,30,10,10,1,United Kingdom,0,Low Value
17888,8,716.0,89.5,2010-12-17 13:56:00,2011-11-18 13:45:00,7,973,60,65,1,United Kingdom,335,Medium Value
17889,2,201.37,100.68,2011-01-21 17:14:00,2011-05-11 16:26:00,2,77,20,20,1,United Kingdom,109,Low Value
17890,2,586.89,293.44,2010-12-13 15:12:00,2011-01-21 11:19:00,2,402,88,91,1,United Kingdom,38,Medium Value
17891,1,203.86,203.86,2011-06-30 20:08:00,2011-06-30 20:08:00,1,393,34,34,1,United Kingdom,0,Low Value
17892,3,244.1,81.37,2011-07-07 12:56:00,2011-10-14 16:49:00,2,109,27,28,1,United Kingdom,99,Low Value
17893,1,107.21,107.21,2011-04-28 13:50:00,2011-04-28 13:50:00,1,149,15,15,1,United Kingdom,0,Low Value
17894,8,1118.96,139.87,2010-12-08 14:50:00,2011-09-29 09:23:00,4,404,127,192,1,United Kingdom,294,Medium Value
17895,1,95.45,95.45,2011-10-26 17:00:00,2011-10-26 17:00:00,1,127,15,15,1,United Kingdom,0,Low Value
17896,1,256.32,256.32,2011-11-16 13:59:00,2011-11-16 13:59:00,1,288,2,2,1,United Kingdom,0,Low Value
17897,3,541.81,180.6,2010-12-01 12:31:00,2011-06-20 11:23:00,2,222,100,108,1,United Kingdom,200,Medium Value
17898,2,152.06,76.03,2011-05-16 17:13:00,2011-09-15 14:56:00,2,190,27,28,1,United Kingdom,121,Low Value
17899,1,154.55,154.55,2011-07-03 14:58:00,2011-07-03 14:58:00,1,170,29,31,1,United Kingdom,0,Low Value
17900,2,112.2,56.1,2011-06-02 14:28:00,2011-06-02 14:38:00,1,73,4,6,1,United Kingdom,0,Low Value
17901,1,110.38,110.38,2011-11-10 17:29:00,2011-11-10 17:29:00,1,24,19,19,1,United Kingdom,0,Low Value
17904,1,181.07,181.07,2011-11-18 12:57:00,2011-11-18 12:57:00,1,59,33,34,1,United Kingdom,0,Low Value
17905,4,798.99,199.75,2010-12-01 13:21:00,2011-09-29 17:33:00,3,406,33,33,1,United Kingdom,302,Medium Value
17906,1,72.9,72.9,2011-04-06 17:25:00,2011-04-06 17:25:00,1,26,12,12,1,United Kingdom,0,Low Value
17908,1,232.03,232.03,2010-12-01 11:45:00,2010-12-01 11:45:00,1,169,51,54,1,United Kingdom,0,Low Value
17911,1,366.23,366.23,2011-11-30 14:52:00,2011-11-30 14:52:00,1,223,39,39,1,United Kingdom,0,Medium Value
17912,5,310.06,62.01,2010-12-10 11:11:00,2011-02-02 14:25:00,2,184,35,37,1,United Kingdom,54,Low Value
17913,2,408.65,204.32,2010-12-19 11:35:00,2011-10-12 10:45:00,2,288,55,58,1,United Kingdom,296,Medium Value
17914,1,329.36,329.36,2011-12-06 11:58:00,2011-12-06 11:58:00,1,457,72,75,1,United Kingdom,0,Low Value
17917,3,335.03,111.68,2010-12-12 12:08:00,2011-10-25 13:20:00,3,184,77,92,1,United Kingdom,317,Low Value
17919,1,1304.04,1304.04,2011-09-12 13:41:00,2011-09-12 13:41:00,1,756,23,23,1,United Kingdom,0,Medium Value
17920,17,4119.5,242.32,2010-12-01 11:49:00,2011-12-05 14:29:00,10,2473,407,665,1,United Kingdom,369,High Value
17921,4,820.23,205.06,2011-03-18 13:19:00,2011-10-06 18:56:00,4,425,114,142,1,United Kingdom,202,Medium Value
17923,1,207.5,207.5,2011-03-02 15:15:00,2011-03-02 15:15:00,1,50,1,1,1,United Kingdom,0,Low Value
17924,7,2962.5,423.21,2010-12-01 10:51:00,2011-11-28 09:11:00,4,1160,26,31,1,United Kingdom,361,High Value
17925,1,244.08,244.08,2010-12-02 10:10:00,2010-12-02 10:10:00,1,72,1,1,1,United Kingdom,0,Low Value
17926,2,397.29,198.64,2011-05-20 09:24:00,2011-07-29 14:39:00,2,306,17,21,1,United Kingdom,70,Medium Value
17928,2,212.54,106.27,2011-04-07 18:03:00,2011-10-25 13:52:00,2,140,23,23,1,United Kingdom,200,Low Value
17929,4,843.0,210.75,2011-02-04 11:40:00,2011-11-28 16:01:00,4,108,4,5,1,United Kingdom,297,Medium Value
17930,5,1740.48,348.1,2011-04-14 15:46:00,2011-11-04 10:23:00,5,1594,26,39,1,United Kingdom,203,Medium Value
17931,2,408.36,204.18,2011-03-29 12:31:00,2011-07-28 18:33:00,2,249,63,65,1,United Kingdom,121,Medium Value
17932,3,1331.57,443.86,2011-05-12 13:58:00,2011-11-10 19:49:00,3,789,84,90,1,United Kingdom,182,Medium Value
17934,2,704.25,352.12,2011-10-12 10:50:00,2011-10-19 11:16:00,1,478,21,21,1,United Kingdom,7,Medium Value
17935,2,145.79,72.9,2011-07-21 11:23:00,2011-07-24 13:18:00,1,82,28,29,1,United Kingdom,3,Low Value
17936,1,380.13,380.13,2011-12-04 13:32:00,2011-12-04 13:32:00,1,257,68,72,1,United Kingdom,0,Medium Value
17937,7,4301.22,614.46,2010-12-12 14:43:00,2011-12-01 11:45:00,6,1754,19,43,1,United Kingdom,353,High Value
17939,1,99.14,99.14,2011-07-03 12:27:00,2011-07-03 12:27:00,1,40,12,12,1,United Kingdom,0,Low Value
17940,10,4020.04,402.0,2011-02-10 09:29:00,2011-10-21 13:27:00,7,9323,6,18,1,United Kingdom,253,High Value
17941,1,304.56,304.56,2011-08-01 08:30:00,2011-08-01 08:30:00,1,252,2,2,1,United Kingdom,0,Low Value
17942,1,77.5,77.5,2011-12-02 10:45:00,2011-12-02 10:45:00,1,38,2,2,1,United Kingdom,0,Low Value
17946,2,149.58,74.79,2011-03-25 14:34:00,2011-04-20 17:00:00,2,75,18,20,1,United Kingdom,26,Low Value
17947,1,176.68,176.68,2011-11-02 13:05:00,2011-11-02 13:05:00,1,168,9,9,1,United Kingdom,0,Low Value
17948,1,358.56,358.56,2011-07-15 12:58:00,2011-07-15 12:58:00,1,144,1,1,1,United Kingdom,0,Medium Value
17949,45,58510.48,1300.23,2010-12-03 13:12:00,2011-12-08 18:46:00,13,30546,29,70,1,United Kingdom,370,High Value
17950,3,482.2,160.73,2010-12-09 15:16:00,2011-09-28 15:18:00,2,366,63,71,1,United Kingdom,293,Medium Value
17951,3,1008.54,336.18,2010-12-01 12:40:00,2011-10-31 12:30:00,2,616,18,20,1,United Kingdom,333,Medium Value
17954,12,2314.13,192.84,2010-12-03 14:18:00,2011-12-04 14:15:00,9,2221,326,477,1,United Kingdom,365,High Value
17955,4,557.3,139.32,2011-05-04 12:29:00,2011-05-25 12:00:00,1,273,14,19,1,United Kingdom,20,Medium Value
17956,1,12.75,12.75,2011-04-04 13:47:00,2011-04-04 13:47:00,1,1,1,1,1,United Kingdom,0,Low Value
17957,1,111.68,111.68,2011-10-04 14:58:00,2011-10-04 14:58:00,1,287,31,31,1,United Kingdom,0,Low Value
17958,1,508.46,508.46,2011-08-15 12:19:00,2011-08-15 12:19:00,1,84,7,7,1,United Kingdom,0,Medium Value
17960,1,73.78,73.78,2011-06-21 14:15:00,2011-06-21 14:15:00,1,41,26,26,1,United Kingdom,0,Low Value
