StockCode,product_description,product_total_quantity,product_total_revenue,product_order_count,product_customer_count,product_country_count,product_avg_unit_price,product_first_sold_date,product_last_sold_date
85099C,JUMBO  BAG BAROQUE BLACK WHITE,12771,23630.58,649,306,14,2.01,2010-12-01 09:37:00,2011-12-09 12:19:00
85099F,JUMBO BAG STRAWBERRY,16771,30569.32,654,315,11,2.01,2010-12-01 11:45:00,2011-12-08 15:23:00
85103,SILVER T-LIGHT SETTING,91,545.45,6,6,2,6.35,2010-12-16 19:19:00,2011-07-19 12:38:00
85104,SILVER GLASS T-LIGHT SET,196,502.48,14,13,1,3.08,2010-12-01 13:21:00,2011-12-06 12:18:00
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,528,912.96,9,9,1,2.45,2010-12-02 13:49:00,2011-11-28 13:37:00
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,241,511.35,25,21,1,2.42,2010-12-09 12:49:00,2011-12-06 16:32:00
85109,PINK BOUDOIR T-LIGHT HOLDER,12,10.2,1,1,1,0.85,2010-12-19 14:03:00,2010-12-19 14:03:00
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,1395,416.07,51,40,2,0.31,2010-12-03 15:45:00,2011-12-08 19:24:00
85114A,BLACK ENCHANTED FOREST PLACEMAT,585,893.25,42,20,1,1.63,2010-12-02 14:42:00,2011-12-01 19:42:00
85114B,IVORY ENCHANTED FOREST PLACEMAT,393,624.45,51,36,4,1.64,2010-12-01 13:17:00,2011-12-07 14:43:00
85114C,RED ENCHANTED FOREST PLACEMAT,457,730.05,60,37,4,1.64,2010-12-01 13:17:00,2011-12-06 14:23:00
85116,BLACK CANDELABRA T-LIGHT HOLDER,694,702.8,37,30,6,1.23,2010-12-01 11:45:00,2011-10-14 11:08:00
85118,HEART T-LIGHT HOLDER,142,135.74,6,5,1,1.1,2010-12-08 13:08:00,2011-01-13 14:55:00
85123A,WHITE HANGING HEART T-LIGHT HOLDER,36763,100547.45,1978,856,16,2.89,2010-12-01 08:26:00,2011-12-09 11:34:00
85124B,BLUE JUICY FRUIT PHOTO FRAME,82,209.1,29,23,1,2.55,2010-12-02 13:32:00,2011-11-06 14:29:00
85124C,GREEN JUICY FRUIT PHOTO FRAME,84,214.2,31,23,1,2.55,2010-12-02 13:32:00,2011-10-23 12:46:00
85125,SMALL ROUND CUT GLASS CANDLESTICK,127,574.75,18,14,1,4.79,2011-01-19 17:17:00,2011-11-27 11:12:00
85127,SMALL SQUARE CUT GLASS CANDLESTICK,80,396.0,19,17,3,4.95,2010-12-02 13:14:00,2011-11-24 12:40:00
85129B,BEADED CRYSTAL HEART GREEN SMALL,101,124.11,16,10,1,1.39,2010-12-05 13:55:00,2011-12-05 17:17:00
85129C,BEADED CRYSTAL HEART BLUE SMALL,77,99.88,12,8,1,1.55,2010-12-03 13:43:00,2011-11-10 12:37:00
85129D,BEADED CRYSTAL HEART PINK SMALL,165,240.13,34,16,1,1.5,2010-12-05 13:55:00,2011-12-05 17:17:00
85130A,BEADED PEARL HEART WHITE LARGE,77,127.05,10,10,1,1.65,2010-12-03 13:43:00,2011-05-23 16:32:00
85130B,BEADED CRYSTAL HEART GREEN LARGE,816,707.7,50,44,3,0.96,2010-12-19 14:58:00,2011-12-07 14:12:00
85130C,BEADED CRYSTAL HEART BLUE  LARGE,478,424.06,43,37,3,0.93,2011-01-20 12:20:00,2011-12-07 14:12:00
85130D,BEADED CRYSTAL HEART PINK LARGE,552,526.38,51,41,1,1.12,2010-12-05 12:43:00,2011-12-07 14:12:00
85131A,BEADED PEARL HEART WHITE ON STICK,469,462.17,25,19,2,1.21,2010-12-03 10:43:00,2011-10-30 15:55:00
85131B,BEADED CRYSTAL HEART GREEN ON STICK,142,120.38,13,2,1,0.89,2011-01-16 11:07:00,2011-12-05 17:17:00
85131C,BEADED CRYSTAL HEART BLUE ON STICK,73,78.71,11,5,2,1.0,2011-01-16 11:07:00,2011-11-14 15:27:00
85131D,BEADED CRYSTAL HEART PINK ON STICK,115,113.09,12,5,1,1.0,2011-01-16 11:07:00,2011-12-05 15:59:00
85132A,CHARLIE + LOLA BISCUITS TINS,453,963.35,51,38,2,2.89,2010-12-02 12:33:00,2011-05-24 11:31:00
85132B,CHARLIE AND LOLA TABLE TINS,513,1048.35,60,44,3,2.75,2010-12-02 12:33:00,2011-06-19 13:26:00
85132C,CHARLIE AND LOLA FIGURES TINS,1404,2817.8,126,96,7,2.33,2010-12-02 12:33:00,2011-08-28 14:39:00
85135A,YELLOW DRAGONFLY HELICOPTER,15,119.25,6,6,1,7.95,2010-12-21 09:47:00,2011-11-24 14:40:00
85135B,BLUE DRAGONFLY HELICOPTER,47,373.65,34,28,2,7.95,2010-12-01 14:05:00,2011-11-17 13:16:00
85135C,RED DRAGONFLY HELICOPTER,78,620.1,49,41,2,7.95,2010-12-03 17:28:00,2011-12-08 17:37:00
85136A,YELLOW SHARK HELICOPTER,50,397.5,37,35,2,7.95,2010-12-01 14:05:00,2011-12-06 12:21:00
85136B,BLUE SHARK HELICOPTER,2,15.9,2,2,1,7.95,2010-12-12 12:44:00,2010-12-14 13:31:00
85136C,RED SHARK HELICOPTER,35,278.25,25,20,3,7.95,2010-12-01 14:05:00,2011-12-08 13:26:00
85141,JARDIN ETCHED GLASS FRUITBOWL,119,611.65,38,32,2,5.69,2010-12-15 12:09:00,2011-06-16 14:26:00
85144,JARDIN ETCHED GLASS CHEESE DISH,220,582.7,41,38,3,3.97,2010-12-02 15:46:00,2011-05-03 13:52:00
85145,JARDIN ETCHED GLASS LARGE BELL JAR,37,163.75,13,12,1,5.3,2011-03-25 17:34:00,2011-04-28 16:11:00
85146,JARDIN ETCHED GLASS SMALL BELL JAR,43,147.85,8,8,1,3.62,2010-12-15 13:24:00,2011-04-07 13:11:00
85150,LADIES & GENTLEMEN METAL SIGN,3898,8696.58,367,196,9,2.51,2010-12-01 11:21:00,2011-12-08 13:59:00
85152,HAND OVER THE CHOCOLATE   SIGN,8138,15484.51,590,270,7,2.1,2010-12-01 10:39:00,2011-12-09 08:48:00
85159A,"BLACK TEA,COFFEE,SUGAR JARS",451,779.45,45,38,4,1.97,2010-12-02 13:08:00,2011-12-04 15:19:00
85159B,"WHITE TEA,COFFEE,SUGAR JARS",622,1134.5,59,45,8,2.09,2010-12-14 12:59:00,2011-11-30 17:22:00
85160B,BLACK BIRD GARDEN DESIGN MUG,105,46.11,15,15,1,0.44,2011-01-30 10:19:00,2011-11-13 16:22:00
85161,ACRYLIC GEOMETRIC LAMP,12,221.4,9,8,3,18.73,2011-03-16 13:29:00,2011-11-27 11:47:00
85163A,WHITE BAROQUE WALL CLOCK,45,349.95,18,15,4,11.57,2010-12-17 14:24:00,2011-11-23 15:44:00
85163B,BLACK BAROQUE WALL CLOCK,44,333.6,14,10,2,11.24,2010-12-17 14:24:00,2011-11-23 15:44:00
85167B,BLACK GRAND BAROQUE PHOTO FRAME,48,93.0,7,7,2,3.39,2010-12-05 12:57:00,2011-04-08 09:25:00
85168B,BLACK BAROQUE CARRIAGE CLOCK,17,149.67,7,5,2,9.06,2011-06-20 09:04:00,2011-12-05 17:17:00
85169A,IVORY LOVE BIRD CANDLE,502,496.72,48,44,4,1.17,2010-12-06 12:55:00,2011-12-08 13:50:00
85169B,BLACK LOVE BIRD CANDLE,201,191.49,25,17,3,1.15,2010-12-01 11:45:00,2011-11-30 14:00:00
85169C,EAU DE NIL LOVE BIRD CANDLE,336,353.72,21,14,2,1.18,2010-12-16 13:15:00,2011-12-08 19:28:00
85169D,PINK LOVE BIRD CANDLE,232,236.48,22,20,5,1.17,2010-12-13 15:44:00,2011-11-29 12:07:00
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,2.1,1,1,1,2.1,2010-12-07 15:54:00,2010-12-07 15:54:00
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,179,195.9,23,13,1,1.83,2010-12-07 15:39:00,2011-11-29 17:52:00
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,366.23,29,26,2,1.95,2010-12-09 10:45:00,2011-11-29 17:52:00
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,355,497.21,51,30,3,2.2,2010-12-05 15:47:00,2011-12-05 17:17:00
85172,HYACINTH BULB T-LIGHT CANDLES,1296,544.32,40,34,5,0.42,2010-12-01 12:15:00,2011-12-05 13:44:00
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,434,628.47,49,40,3,2.17,2010-12-14 12:59:00,2011-12-09 10:46:00
85174,S/4 CACTI CANDLES,493,1965.87,80,55,4,5.04,2010-12-01 16:11:00,2011-12-08 19:24:00
85175,CACTI T-LIGHT CANDLES,5185,2065.22,130,84,5,0.42,2010-12-02 10:17:00,2011-11-28 11:18:00
85176,SEWING SUSAN 21 NEEDLE SET,626,542.24,75,50,5,0.92,2010-12-08 10:21:00,2011-12-08 13:50:00
85177,BASKET OF FLOWERS SEWING KIT,774,599.76,42,40,3,0.88,2010-12-02 13:38:00,2011-12-05 17:17:00
85178,VICTORIAN SEWING KIT,2370,2640.94,98,77,9,1.27,2010-12-02 15:19:00,2011-12-05 17:17:00
85179A,GREEN BITTY LIGHT CHAIN,119,188.31,17,15,3,2.98,2010-12-05 12:53:00,2011-12-06 17:23:00
85179C,PINK BITTY LIGHT CHAIN,69,89.65,7,7,2,1.74,2011-07-28 16:21:00,2011-12-08 13:04:00
85180A,RED HEARTS LIGHT CHAIN,434,844.34,37,32,3,3.05,2010-12-14 12:59:00,2011-12-05 17:17:00
85180B,PINK HEARTS LIGHT CHAIN,196,381.0,21,19,3,3.35,2010-12-14 12:59:00,2011-12-06 17:23:00
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,657,805.75,81,60,4,1.33,2010-12-13 09:29:00,2011-12-05 14:49:00
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,977,1228.25,106,84,7,1.4,2010-12-01 09:37:00,2011-12-04 15:28:00
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1519,2466.63,136,116,6,2.55,2010-12-01 11:49:00,2011-12-05 15:51:00
85185B,PINK HORSE SOCK PUPPET,282,812.7,59,51,3,2.94,2010-12-02 14:09:00,2011-11-30 17:37:00
85185D,FROG SOCK PUPPET,15,44.25,8,7,1,2.95,2010-12-02 14:09:00,2011-05-25 17:12:00
85186A,EASTER BUNNY GARLAND OF FLOWERS,477,200.34,37,35,1,0.42,2011-01-14 10:10:00,2011-04-14 19:15:00
85186C,BUNNY EGG GARLAND,413,173.46,33,32,2,0.42,2011-01-13 13:36:00,2011-10-20 09:28:00
85187,S/12 MINI RABBIT EASTER,324,515.4,58,53,3,1.64,2010-12-05 13:42:00,2011-11-27 13:26:00
85188A,GREEN METAL SWINGING BUNNY,302,256.7,34,29,2,0.85,2011-01-27 15:38:00,2011-04-21 10:19:00
85188B,PINK METAL SWINGING BUNNY,75,63.75,8,8,1,0.85,2011-01-17 15:19:00,2011-03-27 12:06:00
85189,HANGING BUTTERFLY  EGG,9,7.65,3,2,1,0.85,2011-01-13 12:10:00,2011-03-16 15:45:00
85194L,HANGING SPRING FLOWER EGG LARGE,900,746.28,56,52,4,0.85,2010-12-14 12:58:00,2011-11-22 16:47:00
85194S,HANGING SPRING FLOWER EGG SMALL,1163,447.75,55,50,3,0.47,2011-01-05 09:51:00,2011-12-04 12:32:00
85195,HANGING HEART BASKET,11,23.1,3,3,2,2.1,2010-12-14 12:58:00,2011-03-16 15:45:00
85197,SET OF 12 MINI BUNNIES IN A BUCKET,32,67.2,18,18,1,2.1,2011-01-11 12:11:00,2011-07-29 17:28:00
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,86,68.06,6,6,1,0.82,2011-01-17 15:19:00,2011-05-18 16:37:00
85199L,LARGE HANGING IVORY & RED WOOD BIRD,925,598.37,65,52,5,0.65,2010-12-01 13:54:00,2011-12-08 09:40:00
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2227,943.13,157,101,6,0.44,2010-12-01 13:54:00,2011-12-08 15:31:00
85200,BUNNY EGG BOX,183,228.75,26,24,2,1.25,2011-01-16 16:23:00,2011-04-18 13:36:00
85202,HANGING WOOD AND FELT HEART,296,124.32,39,34,1,0.42,2011-01-25 13:15:00,2011-11-29 13:12:00
85203,HANGING WOOD AND FELT BUTTERFLY,569,237.54,49,45,3,0.42,2011-01-11 12:11:00,2011-12-05 15:59:00
85204,HANGING WOOD AND FELT FLOWER,1871,248.88,42,40,4,0.19,2011-01-11 12:11:00,2011-12-07 15:07:00
85205B,PINK FELT EASTER RABBIT GARLAND,116,295.8,24,22,3,2.55,2010-12-17 12:38:00,2011-04-18 14:50:00
85206A,CREAM FELT EASTER EGG BASKET,914,1446.9,103,99,9,1.64,2010-12-05 12:01:00,2011-03-16 12:26:00
85206B,PINK FELT EASTER EGG BASKET,14,23.1,4,4,1,1.65,2011-01-13 11:48:00,2011-01-20 19:16:00
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,160,296.64,24,22,1,2.08,2010-12-05 13:42:00,2011-11-29 10:57:00
85211,S/4 GROOVY CAT MAGNETS,142,151.92,17,15,2,1.23,2010-12-15 13:37:00,2011-10-13 12:21:00
85212,MINI PAINTED GARDEN DECORATION,2427,702.47,70,60,4,0.37,2010-12-15 14:45:00,2011-12-07 12:55:00
85213,MINI  ZINC GARDEN DECORATIONS,809,297.89,24,23,4,0.52,2011-01-17 16:23:00,2011-07-31 11:45:00
85214,TUB 24 PINK FLOWER PEGS,103,169.95,43,36,1,1.65,2010-12-02 18:15:00,2011-08-10 16:19:00
85215,ASSORTED CHEESE FRIDGE MAGNETS,163,105.95,8,8,3,0.65,2010-12-05 15:26:00,2011-08-10 15:29:00
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,8,6,1,0.65,2010-12-02 11:41:00,2011-11-18 12:48:00
85224,ASSORTED COLOUR SILK GLASSES CASE,3,6.3,1,1,1,2.1,2011-03-23 16:45:00,2011-03-23 16:45:00
85225,BLING KEY RING STAND,6,6.25,3,3,1,1.08,2011-04-28 16:11:00,2011-12-07 08:45:00
85227,SET OF 6 3D KIT CARDS FOR KIDS,1311,1097.73,147,115,8,0.87,2010-12-02 12:28:00,2011-12-06 11:58:00
85230A,OPIUM SCENTED VOTIVE CANDLE,840,203.28,18,14,2,0.26,2010-12-20 13:10:00,2011-12-02 12:52:00
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,326.24,38,30,5,0.28,2010-12-03 14:26:00,2011-12-06 15:43:00
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,267.45,24,17,3,0.27,2010-12-10 15:45:00,2011-09-11 15:44:00
85230F,JASMINE VOTIVE CANDLE,338,90.34,12,11,1,0.28,2010-12-03 14:26:00,2011-11-10 13:28:00
85230G,ORANGE VOTIVE CANDLE,1032,257.04,25,20,4,0.27,2010-12-08 14:59:00,2011-12-02 12:52:00
85231B,CINAMMON SET OF 9 T-LIGHTS,798,672.06,108,74,4,0.89,2010-12-01 12:23:00,2011-12-08 13:50:00
85231G,ORANGE SCENTED SET/9 T-LIGHTS,573,471.45,66,49,2,0.86,2010-12-01 12:23:00,2011-10-04 11:29:00
85232A,SET/3 POLKADOT STACKING TINS,74,349.5,25,22,4,4.92,2010-12-17 15:14:00,2011-06-06 16:41:00
85232B,SET OF 3 BABUSHKA STACKING TINS,267,1321.65,9,7,2,4.95,2010-12-01 14:41:00,2011-02-11 13:53:00
85232D,SET/3 DECOUPAGE STACKING TINS,174,827.7,53,45,11,4.92,2010-12-07 14:57:00,2011-12-07 17:05:00
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,11,65.45,6,6,1,5.95,2011-02-20 14:31:00,2011-11-08 17:09:00
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,17.85,2,2,1,5.95,2011-02-20 14:31:00,2011-06-13 14:16:00
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7,4,4,1,5.95,2011-02-20 14:31:00,2011-10-11 11:38:00
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,8.5,1,1,1,4.25,2011-06-13 14:16:00,2011-06-13 14:16:00
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,17.0,2,2,2,4.25,2011-06-13 14:16:00,2011-08-25 10:26:00
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,8.5,2,2,1,4.25,2011-04-10 15:19:00,2011-10-20 15:57:00
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,21.25,3,3,2,4.25,2011-06-13 14:16:00,2011-10-09 15:24:00
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5,6,5,1,3.75,2010-12-02 15:49:00,2011-05-08 16:13:00
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5,3,3,2,3.75,2010-12-12 11:06:00,2011-09-23 14:49:00
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12,45.0,5,5,2,3.75,2010-12-12 11:06:00,2011-09-23 14:49:00
90003D,CRYSTAL PAIR HEART HAIR SLIDES,18,67.5,7,7,2,3.75,2010-12-12 11:06:00,2011-11-07 11:41:00
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0,2,2,2,3.75,2011-08-23 09:57:00,2011-09-23 14:49:00
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,7,62.65,5,5,1,8.95,2011-02-09 15:33:00,2011-09-14 12:29:00
90010B,BLACK/WHITE GLASS/SILVER BRACELET,7,62.65,3,3,1,8.95,2011-01-13 15:11:00,2011-04-10 11:45:00
90010E,AMBER GLASS/SILVER BRACELET,10,89.5,7,7,1,8.95,2011-01-27 15:36:00,2011-10-20 15:57:00
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,2.95,1,1,1,2.95,2011-11-24 14:40:00,2011-11-24 14:40:00
90011B,BLACK CRYSTAL DROP EARRINGS,7,20.65,2,2,1,2.95,2011-02-11 16:19:00,2011-09-06 16:02:00
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6,2,2,1,2.95,2011-10-06 16:57:00,2011-10-11 11:38:00
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.4,2,2,1,2.95,2011-10-11 11:38:00,2011-11-13 11:46:00
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,16,60.0,3,3,3,3.75,2011-08-08 10:11:00,2011-11-11 12:44:00
90013C,GREEN VINTAGE EARRINGS,11,41.25,4,4,2,3.75,2011-05-22 14:44:00,2011-11-29 10:57:00
90014A,SILVER/MOP ORBIT NECKLACE,16,103.2,10,8,1,7.85,2010-12-17 17:23:00,2011-11-08 17:09:00
90014B,GOLD M PEARL  ORBIT NECKLACE,10,85.5,8,7,1,8.2,2010-12-13 14:16:00,2011-10-26 12:46:00
90014C,SILVER/BLACK ORBIT NECKLACE,4,32.8,3,3,1,7.62,2011-03-31 19:12:00,2011-11-27 15:38:00
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,14,80.75,4,4,1,7.44,2011-01-27 15:36:00,2011-10-26 12:28:00
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,9,76.5,8,6,1,8.5,2011-01-27 15:36:00,2011-11-27 15:18:00
90018A,SILVER M.O.P ORBIT DROP EARRINGS,17,72.25,9,8,2,4.25,2011-02-14 15:23:00,2011-11-07 15:49:00
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0,5,5,2,4.25,2011-02-20 14:31:00,2011-10-26 12:46:00
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5,3,3,3,4.25,2011-08-25 10:26:00,2011-09-23 14:49:00
90019A,SILVER M.O.P ORBIT BRACELET,18,89.1,9,8,2,4.95,2010-12-20 10:48:00,2011-11-17 17:08:00
90019B,GOLD M.O.P ORBIT BRACELET,2,9.9,2,2,1,4.95,2011-08-01 17:37:00,2011-10-09 15:24:00
90019C,SILVER BLACK ORBIT BRACELET,4,19.8,3,3,1,4.95,2011-09-06 16:02:00,2011-11-27 15:38:00
90021,LASER CUT MULTI STRAND NECKLACE,1,11.95,1,1,1,11.95,2011-04-27 12:35:00,2011-04-27 12:35:00
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4,4,2,3.75,2010-12-21 16:08:00,2011-12-07 16:56:00
90023,FILIGREE DIAMANTE EARRINGS,8,34.0,4,2,1,4.25,2011-02-14 15:23:00,2011-11-27 15:18:00
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0,2,2,2,8.5,2011-08-25 10:26:00,2011-09-23 14:49:00
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,17.0,1,1,1,8.5,2011-02-20 14:31:00,2011-02-20 14:31:00
90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,8.5,1,1,1,8.5,2011-04-10 11:45:00,2011-04-10 11:45:00
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,17.0,1,1,1,8.5,2011-02-20 14:31:00,2011-02-20 14:31:00
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,7.5,2,2,1,3.75,2011-04-10 15:19:00,2011-10-09 15:24:00
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,3.75,1,1,1,3.75,2011-10-20 15:57:00,2011-10-20 15:57:00
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,17.0,1,1,1,8.5,2011-06-13 14:16:00,2011-06-13 14:16:00
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,17.0,2,2,1,8.5,2011-02-20 14:31:00,2011-03-31 19:12:00
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5,2,2,1,8.5,2011-02-20 14:31:00,2011-11-09 11:10:00
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5,3,3,1,8.5,2011-02-20 14:31:00,2011-11-18 13:25:00
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,11.8,1,1,1,2.95,2010-12-20 10:48:00,2010-12-20 10:48:00
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,11.8,1,1,1,2.95,2010-12-20 10:48:00,2010-12-20 10:48:00
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,17.0,1,1,1,8.5,2011-09-29 09:19:00,2011-09-29 09:19:00
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,25.5,2,2,1,8.5,2011-02-11 16:20:00,2011-06-13 14:16:00
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,72.0,7,7,4,1.0,2011-07-18 10:29:00,2011-11-28 13:51:00
90030B,RED KUKUI COCONUT SEED NECKLACE,112,131.8,15,13,5,1.33,2011-03-23 12:15:00,2011-12-07 12:55:00
90030C,BROWN KUKUI COCONUT SEED NECKLACE,74,74.0,8,8,5,1.0,2011-07-18 10:29:00,2011-11-25 10:20:00
90031,BILI NUT AND WOOD NECKLACE,48,48.0,5,5,4,1.0,2011-07-18 10:29:00,2011-11-25 10:20:00
90032,IVORY SHELL HEART NECKLACE,19,90.67,6,4,1,5.73,2010-12-13 14:16:00,2011-10-26 12:28:00
90033,IVORY SHELL HEART EARRINGS,2,5.1,1,1,1,2.55,2011-05-08 16:13:00,2011-05-08 16:13:00
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,43.0,2,1,1,10.75,2010-12-15 13:24:00,2011-04-13 16:58:00
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,21.5,1,1,1,10.75,2011-05-13 16:12:00,2011-05-13 16:12:00
90036A,FLOWER GARLAND NECKLACE RED,6,47.7,4,3,1,7.95,2011-05-08 16:13:00,2011-08-05 16:19:00
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8,2,2,1,7.95,2011-06-13 14:16:00,2011-08-01 17:37:00
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6,47.7,2,2,1,7.95,2011-05-09 13:03:00,2011-10-27 14:52:00
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",11,87.45,4,4,1,7.95,2010-12-09 13:34:00,2011-06-13 14:16:00
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7,55.65,5,4,2,7.95,2010-12-12 16:14:00,2011-10-20 15:57:00
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8,1,1,1,7.95,2011-03-23 12:15:00,2011-03-23 12:15:00
90037B,TINY CRYSTAL BRACELET GREEN,6,15.3,1,1,1,2.55,2011-02-03 13:58:00,2011-02-03 13:58:00
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,22.5,1,1,1,3.75,2011-09-06 16:02:00,2011-09-06 16:02:00
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,22.5,1,1,1,3.75,2011-03-07 12:26:00,2011-03-07 12:26:00
90038C,GLASS AND BEADS BRACELET IVORY,6,22.5,1,1,1,3.75,2011-03-07 12:26:00,2011-03-07 12:26:00
90039A,FIRE POLISHED GLASS BRACELET RED,6,22.5,1,1,1,3.75,2011-05-12 16:50:00,2011-05-12 16:50:00
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,22.5,1,1,1,3.75,2011-05-12 16:50:00,2011-05-12 16:50:00
90039C,FIRE POLISHED GLASS BRACELET BLACK,1,3.75,1,1,1,3.75,2011-02-09 13:37:00,2011-02-09 13:37:00
90039D,FIRE POLISHED GLASS BRACELET GREEN,14,52.5,2,2,1,3.75,2011-05-12 16:50:00,2011-08-01 17:37:00
90040A,MURANO STYLE GLASS BRACELET RED,6,21.0,2,2,1,3.5,2010-12-20 10:48:00,2011-03-07 12:26:00
90040B,MURANO STYLE GLASS BRACELET BLACK,4,14.0,2,2,1,3.5,2010-12-20 10:48:00,2011-03-04 10:58:00
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5,3,3,1,3.5,2011-03-07 12:26:00,2011-12-04 12:32:00
90041,PEARL AND CHERRY QUARTZ BRACLET,2,7.0,1,1,1,3.5,2011-05-25 11:14:00,2011-05-25 11:14:00
90042A,FRESHWATER PEARL BRACELET GOLD,3,7.65,2,1,1,2.55,2010-12-15 13:24:00,2011-04-13 16:58:00
90043,COPPER AND BRASS BAG CHARM,4,24.81,2,2,1,7.46,2011-07-07 16:59:00,2011-10-17 13:31:00
90046,WHITE WITH METAL BAG CHARM,3,14.85,1,1,1,4.95,2011-07-07 16:59:00,2011-07-07 16:59:00
90048,GREEN WITH METAL BAG CHARM,3,14.85,1,1,1,4.95,2011-07-07 16:59:00,2011-07-07 16:59:00
90049,IVORY GOLD METAL BAG CHARM,5,34.77,3,2,1,8.29,2011-07-07 16:59:00,2011-11-23 13:39:00
90050,CRACKED GLAZE NECKLACE IVORY,6,41.7,2,2,1,6.95,2011-05-23 08:31:00,2011-11-09 11:10:00
90051,CRACKED GLAZE NECKLACE RED,6,41.7,3,3,1,6.95,2011-04-26 12:47:00,2011-10-09 15:24:00
90054,CRACKED GLAZE EARRINGS RED,1,2.55,1,1,1,2.55,2011-10-09 15:24:00,2011-10-09 15:24:00
90055,CRACKED GLAZE EARRINGS BROWN,1,2.55,1,1,1,2.55,2011-02-11 16:19:00,2011-02-11 16:19:00
90057,DIAMANTE RING ASSORTED IN BOX.,1008,1311.36,22,21,3,1.35,2010-12-13 15:44:00,2011-12-08 16:10:00
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,324,123.12,7,7,1,0.38,2011-05-05 15:39:00,2011-11-14 12:07:00
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,612,232.56,15,15,1,0.38,2010-12-14 13:33:00,2011-12-01 14:30:00
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,9.9,1,1,1,1.65,2011-09-23 14:49:00,2011-09-23 14:49:00
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,9,14.85,3,3,2,1.65,2010-12-01 12:23:00,2011-11-07 11:41:00
