InvoiceNo,CustomerID,Country,OrderDate,OrderMonth,order_line_count,order_unique_products,order_total_quantity,order_total_revenue,order_avg_unit_price
579358,16992,United Kingdom,2011-11-29 11:50:00,2011-11,11,11,81,214.45,4.3
579364,14173,United Kingdom,2011-11-29 11:52:00,2011-11,5,5,73,194.55,2.03
579365,14173,United Kingdom,2011-11-29 11:54:00,2011-11,1,1,6,12.48,2.08
579387,14452,United Kingdom,2011-11-29 12:06:00,2011-11,30,29,70,131.68,2.92
579391,14251,United Kingdom,2011-11-29 12:07:00,2011-11,13,13,380,490.68,1.17
579393,12627,Germany,2011-11-29 12:07:00,2011-11,29,29,309,566.98,3.06
579399,13137,United Kingdom,2011-11-29 12:09:00,2011-11,105,103,262,460.83,2.02
579400,17306,United Kingdom,2011-11-29 12:10:00,2011-11,7,7,1024,696.8,1.3
579401,14550,United Kingdom,2011-11-29 12:12:00,2011-11,21,19,182,416.58,2.58
579402,17306,United Kingdom,2011-11-29 12:14:00,2011-11,3,3,167,348.35,2.57
579403,14503,United Kingdom,2011-11-29 12:15:00,2011-11,9,9,180,436.1,2.77
579404,14126,United Kingdom,2011-11-29 12:21:00,2011-11,12,12,120,275.85,4.75
579405,14126,United Kingdom,2011-11-29 12:22:00,2011-11,2,2,338,367.78,1.16
579406,13014,United Kingdom,2011-11-29 12:27:00,2011-11,7,7,54,304.9,6.99
579407,13657,United Kingdom,2011-11-29 12:32:00,2011-11,7,7,77,229.8,4.68
579408,14701,United Kingdom,2011-11-29 12:34:00,2011-11,92,89,254,577.71,2.49
579409,14701,United Kingdom,2011-11-29 12:38:00,2011-11,1,1,1,6.95,6.95
579410,16168,United Kingdom,2011-11-29 12:45:00,2011-11,3,3,36,64.56,1.79
579411,16794,United Kingdom,2011-11-29 12:46:00,2011-11,23,23,96,160.93,2.26
579412,14125,United Kingdom,2011-11-29 12:47:00,2011-11,23,23,182,333.92,2.94
579413,13668,United Kingdom,2011-11-29 12:50:00,2011-11,44,44,212,404.43,2.93
579414,14719,United Kingdom,2011-11-29 12:52:00,2011-11,49,49,212,387.42,2.64
579416,12471,Germany,2011-11-29 13:00:00,2011-11,12,12,233,604.86,3.93
579419,12471,Germany,2011-11-29 13:01:00,2011-11,6,6,48,94.02,2.04
579427,16479,United Kingdom,2011-11-29 13:04:00,2011-11,21,21,67,231.18,3.84
579430,12748,United Kingdom,2011-11-29 13:06:00,2011-11,41,39,128,190.78,3.03
579432,15311,United Kingdom,2011-11-29 13:12:00,2011-11,18,18,168,282.18,2.74
579433,17466,United Kingdom,2011-11-29 13:15:00,2011-11,18,18,173,302.87,3.01
579434,16678,United Kingdom,2011-11-29 13:17:00,2011-11,16,16,287,308.55,1.46
579435,16782,United Kingdom,2011-11-29 13:20:00,2011-11,2,2,6,43.5,7.5
579436,14785,United Kingdom,2011-11-29 13:21:00,2011-11,1,1,48,37.92,0.79
579437,16852,United Kingdom,2011-11-29 13:22:00,2011-11,2,2,5,31.85,6.72
579439,13426,United Kingdom,2011-11-29 13:29:00,2011-11,7,7,120,298.48,2.45
579440,14388,United Kingdom,2011-11-29 13:32:00,2011-11,23,23,202,471.98,2.89
579441,12464,Belgium,2011-11-29 13:33:00,2011-11,5,5,21,281.9,12.38
579442,15152,United Kingdom,2011-11-29 13:37:00,2011-11,15,15,88,262.8,4.3
579443,16479,United Kingdom,2011-11-29 13:40:00,2011-11,14,14,35,69.65,2.19
579444,13999,United Kingdom,2011-11-29 13:40:00,2011-11,20,20,217,395.97,2.31
579445,15206,United Kingdom,2011-11-29 13:41:00,2011-11,3,3,72,183.6,2.55
579446,14121,United Kingdom,2011-11-29 13:43:00,2011-11,32,32,368,528.48,2.3
579447,14390,United Kingdom,2011-11-29 13:46:00,2011-11,28,27,279,628.16,3.04
579448,14390,United Kingdom,2011-11-29 13:49:00,2011-11,1,1,12,4.68,0.39
579449,17101,United Kingdom,2011-11-29 13:57:00,2011-11,2,2,200,251.0,1.25
579450,12901,United Kingdom,2011-11-29 13:59:00,2011-11,1,1,774,967.5,1.25
579451,13147,United Kingdom,2011-11-29 13:59:00,2011-11,1,1,48,237.6,4.95
579452,13199,United Kingdom,2011-11-29 14:00:00,2011-11,1,1,36,225.0,6.25
579453,12748,United Kingdom,2011-11-29 14:03:00,2011-11,9,9,90,108.74,2.13
579454,12901,United Kingdom,2011-11-29 14:08:00,2011-11,7,7,157,70.81,1.06
579455,15239,United Kingdom,2011-11-29 14:14:00,2011-11,19,19,221,318.8,1.63
579456,13428,United Kingdom,2011-11-29 14:20:00,2011-11,71,70,151,201.78,1.88
579457,14824,United Kingdom,2011-11-29 14:20:00,2011-11,7,7,152,316.7,2.15
579458,16549,United Kingdom,2011-11-29 14:38:00,2011-11,98,90,139,285.41,2.15
579459,17173,United Kingdom,2011-11-29 14:38:00,2011-11,4,4,99,321.9,3.29
579461,15615,United Kingdom,2011-11-29 14:42:00,2011-11,32,32,453,1039.09,2.44
579462,13211,United Kingdom,2011-11-29 14:43:00,2011-11,10,10,255,310.78,1.61
579464,15214,United Kingdom,2011-11-29 14:51:00,2011-11,10,10,104,179.7,1.97
579465,15790,United Kingdom,2011-11-29 14:53:00,2011-11,34,34,113,218.75,3.46
579466,15189,United Kingdom,2011-11-29 14:57:00,2011-11,2,2,72,306.0,4.25
579467,15755,United Kingdom,2011-11-29 14:57:00,2011-11,15,15,109,287.51,3.46
579468,14711,United Kingdom,2011-11-29 14:58:00,2011-11,33,33,76,231.21,4.25
579469,13068,United Kingdom,2011-11-29 15:00:00,2011-11,1,1,100,179.0,1.79
579470,16549,United Kingdom,2011-11-29 15:06:00,2011-11,193,193,582,1067.57,2.0
579472,13521,United Kingdom,2011-11-29 15:09:00,2011-11,118,115,172,277.48,1.96
579473,13198,United Kingdom,2011-11-29 15:17:00,2011-11,24,24,279,392.06,3.47
579489,16775,United Kingdom,2011-11-29 15:22:00,2011-11,10,10,27,129.15,5.54
579491,14723,United Kingdom,2011-11-29 15:23:00,2011-11,59,51,177,310.67,2.33
579492,12670,France,2011-11-29 15:23:00,2011-11,14,14,303,696.12,3.32
579493,15570,United Kingdom,2011-11-29 15:24:00,2011-11,18,18,220,344.62,2.75
579494,17468,United Kingdom,2011-11-29 15:33:00,2011-11,1,1,24,30.0,1.25
579495,13576,United Kingdom,2011-11-29 15:34:00,2011-11,8,8,180,327.48,1.42
579497,14349,United Kingdom,2011-11-29 15:39:00,2011-11,31,31,86,133.5,2.32
579498,12798,Japan,2011-11-29 15:52:00,2011-11,1,1,2040,3651.6,1.79
579499,17682,United Kingdom,2011-11-29 15:59:00,2011-11,29,29,378,574.98,1.7
579501,14088,United Kingdom,2011-11-29 16:16:00,2011-11,29,29,625,2075.81,3.82
579503,17097,Spain,2011-11-29 16:23:00,2011-11,31,31,117,170.74,2.23
579505,13078,United Kingdom,2011-11-29 16:31:00,2011-11,7,7,407,444.87,3.51
579506,15089,United Kingdom,2011-11-29 16:31:00,2011-11,11,11,119,138.21,1.45
579507,15297,United Kingdom,2011-11-29 16:32:00,2011-11,16,16,120,261.68,2.77
579509,12963,United Kingdom,2011-11-29 16:44:00,2011-11,9,9,47,148.78,5.59
579510,14554,United Kingdom,2011-11-29 16:44:00,2011-11,27,27,445,727.05,2.4
579511,14836,United Kingdom,2011-11-29 16:45:00,2011-11,1,1,12,23.4,1.95
579513,12971,United Kingdom,2011-11-29 17:03:00,2011-11,3,3,127,123.15,2.92
579514,16688,United Kingdom,2011-11-29 17:12:00,2011-11,12,12,64,283.64,4.88
579515,14191,United Kingdom,2011-11-29 17:23:00,2011-11,19,19,238,370.13,1.62
579516,17841,United Kingdom,2011-11-29 17:52:00,2011-11,154,149,352,754.99,2.48
579517,12748,United Kingdom,2011-11-29 18:02:00,2011-11,7,7,16,34.12,2.3
579518,12748,United Kingdom,2011-11-29 18:05:00,2011-11,15,15,46,78.22,2.34
579520,12748,United Kingdom,2011-11-29 18:14:00,2011-11,45,45,66,184.29,3.03
579522,14432,United Kingdom,2011-11-30 08:04:00,2011-11,15,15,160,284.38,3.05
579523,15903,United Kingdom,2011-11-30 08:08:00,2011-11,7,7,204,729.6,3.66
579524,16295,United Kingdom,2011-11-30 08:17:00,2011-11,17,17,134,302.56,4.49
579525,15113,United Kingdom,2011-11-30 08:23:00,2011-11,24,24,950,1288.64,1.91
579526,18058,United Kingdom,2011-11-30 08:38:00,2011-11,3,3,88,170.16,1.8
579527,18210,United Kingdom,2011-11-30 08:43:00,2011-11,18,18,270,441.04,3.12
579528,12787,Netherlands,2011-11-30 08:44:00,2011-11,4,4,51,119.0,5.31
579529,12488,France,2011-11-30 08:50:00,2011-11,27,27,270,531.21,3.1
579530,14794,United Kingdom,2011-11-30 09:00:00,2011-11,19,19,154,288.36,3.07
579531,17017,United Kingdom,2011-11-30 09:18:00,2011-11,12,12,418,588.42,1.69
579533,12953,United Kingdom,2011-11-30 09:24:00,2011-11,17,17,84,329.85,6.65
579534,13784,United Kingdom,2011-11-30 09:33:00,2011-11,1,1,36,38.16,1.06
579535,15414,United Kingdom,2011-11-30 09:50:00,2011-11,18,18,193,353.4,3.09
579536,12957,United Kingdom,2011-11-30 09:53:00,2011-11,60,60,674,968.9,2.03
579538,14062,United Kingdom,2011-11-30 10:04:00,2011-11,14,14,1390,1239.38,2.12
579539,14911,EIRE,2011-11-30 10:06:00,2011-11,18,18,100,350.97,7.64
579540,13658,United Kingdom,2011-11-30 10:11:00,2011-11,22,22,172,434.8,3.75
579541,14653,United Kingdom,2011-11-30 10:12:00,2011-11,45,45,133,275.14,2.92
579542,13658,United Kingdom,2011-11-30 10:13:00,2011-11,4,4,36,107.6,3.52
579543,14653,United Kingdom,2011-11-30 10:14:00,2011-11,2,2,3,16.66,7.29
579544,14540,United Kingdom,2011-11-30 10:15:00,2011-11,15,15,111,314.73,4.01
579545,13098,United Kingdom,2011-11-30 10:18:00,2011-11,18,18,515,931.46,2.38
579548,15073,United Kingdom,2011-11-30 10:44:00,2011-11,10,10,63,181.45,3.95
579549,13203,United Kingdom,2011-11-30 10:45:00,2011-11,12,12,196,163.22,1.28
579550,12630,Finland,2011-11-30 10:48:00,2011-11,29,29,264,569.09,4.62
579551,15782,United Kingdom,2011-11-30 10:49:00,2011-11,9,9,144,450.4,5.32
579552,16210,United Kingdom,2011-11-30 10:54:00,2011-11,17,17,440,788.46,1.75
579553,14156,EIRE,2011-11-30 10:54:00,2011-11,31,31,354,760.71,4.32
579555,16241,United Kingdom,2011-11-30 11:08:00,2011-11,110,109,354,599.55,2.37
579556,17835,United Kingdom,2011-11-30 11:17:00,2011-11,21,21,118,118.26,1.9
579558,14755,United Kingdom,2011-11-30 11:24:00,2011-11,30,30,368,737.8,3.61
579559,16764,United Kingdom,2011-11-30 11:30:00,2011-11,57,55,100,169.2,1.7
579560,15039,United Kingdom,2011-11-30 11:31:00,2011-11,33,30,71,171.63,3.16
579561,16115,United Kingdom,2011-11-30 11:32:00,2011-11,24,24,83,149.01,2.47
579571,16657,United Kingdom,2011-11-30 11:48:00,2011-11,30,30,307,229.27,0.96
579572,15394,United Kingdom,2011-11-30 11:49:00,2011-11,14,14,138,329.4,3.44
579600,13647,United Kingdom,2011-11-30 12:00:00,2011-11,18,18,228,372.22,2.81
579605,15024,United Kingdom,2011-11-30 12:01:00,2011-11,27,27,142,286.01,2.15
579612,15024,United Kingdom,2011-11-30 12:06:00,2011-11,1,1,1,8.5,8.5
579619,18241,United Kingdom,2011-11-30 12:10:00,2011-11,5,5,70,117.54,1.91
579623,16062,United Kingdom,2011-11-30 12:15:00,2011-11,16,16,150,375.48,4.16
579629,14963,United Kingdom,2011-11-30 12:16:00,2011-11,27,27,226,246.52,1.84
579634,12598,France,2011-11-30 12:18:00,2011-11,11,11,147,163.85,2.34
579666,14893,United Kingdom,2011-11-30 12:31:00,2011-11,22,22,223,428.73,2.5
579667,16361,United Kingdom,2011-11-30 12:32:00,2011-11,17,14,52,115.47,2.41
579668,15152,United Kingdom,2011-11-30 12:32:00,2011-11,26,26,255,405.47,2.78
579669,14673,United Kingdom,2011-11-30 12:36:00,2011-11,12,12,135,302.33,2.9
579670,15611,United Kingdom,2011-11-30 12:36:00,2011-11,7,7,66,146.91,3.79
579671,12966,United Kingdom,2011-11-30 12:38:00,2011-11,10,10,75,160.18,3.42
579672,14005,United Kingdom,2011-11-30 12:41:00,2011-11,30,30,1386,1897.04,2.66
579673,18283,United Kingdom,2011-11-30 12:59:00,2011-11,50,39,132,220.31,1.64
579674,13012,United Kingdom,2011-11-30 13:05:00,2011-11,10,10,92,155.7,2.36
579675,15654,United Kingdom,2011-11-30 13:08:00,2011-11,12,12,146,327.51,3.82
579676,17502,United Kingdom,2011-11-30 13:13:00,2011-11,12,12,204,300.5,2.63
579677,13255,United Kingdom,2011-11-30 13:14:00,2011-11,7,7,67,173.81,5.31
579678,18230,United Kingdom,2011-11-30 13:22:00,2011-11,6,6,132,320.04,2.05
579679,13755,United Kingdom,2011-11-30 13:29:00,2011-11,14,13,29,105.05,5.01
579684,14618,United Kingdom,2011-11-30 13:45:00,2011-11,3,3,29,84.24,6.55
579685,15680,United Kingdom,2011-11-30 13:46:00,2011-11,15,15,205,311.97,3.11
579686,16712,United Kingdom,2011-11-30 13:48:00,2011-11,1,1,24,249.6,10.4
579687,14448,United Kingdom,2011-11-30 13:50:00,2011-11,2,2,60,273.0,3.95
579689,14606,United Kingdom,2011-11-30 14:00:00,2011-11,37,37,63,143.09,3.01
579690,15060,United Kingdom,2011-11-30 14:03:00,2011-11,42,42,91,139.92,2.39
579692,12433,Norway,2011-11-30 14:05:00,2011-11,68,68,2299,2843.29,2.42
579693,15712,United Kingdom,2011-11-30 14:09:00,2011-11,11,11,91,206.45,5.02
579708,12682,France,2011-11-30 14:16:00,2011-11,19,19,240,506.96,3.05
579711,15060,United Kingdom,2011-11-30 14:17:00,2011-11,64,60,121,134.84,1.4
579712,15467,United Kingdom,2011-11-30 14:17:00,2011-11,13,13,75,122.32,1.72
579725,15060,United Kingdom,2011-11-30 14:21:00,2011-11,1,1,24,2.88,0.12
579741,16910,United Kingdom,2011-11-30 14:33:00,2011-11,68,68,95,163.59,2.0
579747,12528,Germany,2011-11-30 14:40:00,2011-11,12,12,151,371.6,4.91
579749,13362,United Kingdom,2011-11-30 14:41:00,2011-11,34,34,366,753.1,2.51
579750,13536,United Kingdom,2011-11-30 14:42:00,2011-11,28,28,184,448.45,3.49
579754,17911,United Kingdom,2011-11-30 14:52:00,2011-11,39,39,223,366.23,2.18
579759,15251,United Kingdom,2011-11-30 15:02:00,2011-11,3,3,244,363.88,1.5
579768,14911,EIRE,2011-11-30 15:08:00,2011-11,9,9,133,482.96,8.27
579779,17737,United Kingdom,2011-11-30 15:16:00,2011-11,4,4,51,80.85,2.92
579784,14258,United Kingdom,2011-11-30 15:27:00,2011-11,8,8,936,1371.6,3.22
579786,12524,Germany,2011-11-30 15:31:00,2011-11,4,4,110,307.8,6.34
579788,17736,United Kingdom,2011-11-30 15:36:00,2011-11,1,1,24,30.0,1.25
579789,14385,United Kingdom,2011-11-30 15:36:00,2011-11,5,5,39,75.35,2.36
579790,12784,Portugal,2011-11-30 15:38:00,2011-11,1,1,2,56.0,28.0
579792,12714,France,2011-11-30 15:43:00,2011-11,68,68,811,1319.16,2.31
579807,15046,United Kingdom,2011-11-30 15:50:00,2011-11,13,13,183,315.66,3.69
579832,17434,United Kingdom,2011-11-30 15:58:00,2011-11,20,20,274,371.56,2.16
579834,17288,United Kingdom,2011-11-30 16:09:00,2011-11,7,7,240,200.04,1.0
579837,12882,United Kingdom,2011-11-30 16:18:00,2011-11,8,8,140,991.2,7.08
579840,18158,United Kingdom,2011-11-30 16:19:00,2011-11,10,10,100,109.6,1.1
579843,12921,United Kingdom,2011-11-30 16:21:00,2011-11,27,27,640,1348.58,2.68
579846,12921,United Kingdom,2011-11-30 16:22:00,2011-11,18,18,194,427.64,2.88
579848,18179,United Kingdom,2011-11-30 16:23:00,2011-11,10,10,404,220.58,1.55
579854,14713,United Kingdom,2011-11-30 16:26:00,2011-11,16,16,129,271.75,2.56
579865,16915,United Kingdom,2011-11-30 16:39:00,2011-11,8,8,42,109.68,4.44
579867,16265,United Kingdom,2011-11-30 16:41:00,2011-11,33,33,454,789.9,2.44
579868,15544,United Kingdom,2011-11-30 16:43:00,2011-11,22,22,406,328.32,1.08
579870,12437,France,2011-11-30 16:47:00,2011-11,14,14,99,292.41,6.01
579872,14085,United Kingdom,2011-11-30 16:54:00,2011-11,17,17,239,278.82,1.78
579881,12429,Denmark,2011-11-30 17:22:00,2011-11,27,27,512,905.52,1.82
579885,15444,United Kingdom,2011-11-30 17:37:00,2011-11,147,145,572,1075.36,3.07
579899,15687,United Kingdom,2011-12-01 08:33:00,2011-12,12,12,137,251.59,3.36
579900,15951,United Kingdom,2011-12-01 08:34:00,2011-12,19,19,139,333.05,3.91
579901,12569,Germany,2011-12-01 08:35:00,2011-12,10,10,88,208.19,3.84
579910,14911,EIRE,2011-12-01 08:52:00,2011-12,15,15,132,367.75,8.06
579916,15187,United Kingdom,2011-12-01 08:57:00,2011-12,3,3,72,402.96,5.6
579917,15187,United Kingdom,2011-12-01 08:58:00,2011-12,1,1,24,99.6,4.15
579920,16839,United Kingdom,2011-12-01 09:02:00,2011-12,4,4,384,352.56,0.92
579921,16839,United Kingdom,2011-12-01 09:03:00,2011-12,7,7,216,487.92,2.4
579922,13854,United Kingdom,2011-12-01 09:06:00,2011-12,5,5,204,302.28,2.36
579927,12572,Germany,2011-12-01 09:20:00,2011-12,24,24,159,487.68,4.66
579936,12901,United Kingdom,2011-12-01 10:07:00,2011-12,1,1,1200,780.0,0.65
579937,13509,United Kingdom,2011-12-01 10:10:00,2011-12,5,5,135,98.1,0.97
579938,14146,United Kingdom,2011-12-01 10:18:00,2011-12,73,73,660,1225.16,2.66
579939,15101,United Kingdom,2011-12-01 10:18:00,2011-12,4,4,207,215.25,2.22
579940,16938,United Kingdom,2011-12-01 10:20:00,2011-12,21,21,215,325.63,2.63
579941,16496,United Kingdom,2011-12-01 10:31:00,2011-12,24,24,327,414.48,2.63
579942,16145,United Kingdom,2011-12-01 10:33:00,2011-12,21,21,180,367.39,3.07
579943,13040,United Kingdom,2011-12-01 10:38:00,2011-12,22,22,188,373.74,2.85
579946,15993,United Kingdom,2011-12-01 10:44:00,2011-12,34,34,165,218.94,2.41
579947,15993,United Kingdom,2011-12-01 10:45:00,2011-12,1,1,2,16.5,8.25
579949,16700,United Kingdom,2011-12-01 11:00:00,2011-12,14,14,207,283.81,2.54
579954,16701,United Kingdom,2011-12-01 11:10:00,2011-12,16,16,705,498.44,2.08
579962,14243,United Kingdom,2011-12-01 11:12:00,2011-12,6,6,66,107.42,2.72
579980,13263,United Kingdom,2011-12-01 11:16:00,2011-12,27,27,76,136.85,2.39
579986,13777,United Kingdom,2011-12-01 11:18:00,2011-12,14,14,1167,2251.51,2.02
579990,14804,United Kingdom,2011-12-01 11:20:00,2011-12,12,12,121,353.27,4.24
579991,13159,United Kingdom,2011-12-01 11:20:00,2011-12,23,23,252,282.56,1.48
580005,16376,United Kingdom,2011-12-01 11:38:00,2011-12,19,19,36,112.76,4.71
580021,14047,United Kingdom,2011-12-01 11:43:00,2011-12,11,11,109,351.15,3.78
580022,14289,United Kingdom,2011-12-01 11:44:00,2011-12,5,5,14,78.48,7.02
580023,17937,United Kingdom,2011-12-01 11:45:00,2011-12,6,6,254,360.3,3.04
580024,15172,United Kingdom,2011-12-01 11:51:00,2011-12,26,26,386,376.1,2.38
580025,15021,United Kingdom,2011-12-01 11:53:00,2011-12,49,49,110,241.97,2.94
580026,17381,United Kingdom,2011-12-01 11:59:00,2011-12,2,2,360,308.16,0.89
580027,14178,United Kingdom,2011-12-01 12:01:00,2011-12,68,66,507,418.47,1.54
580028,13890,United Kingdom,2011-12-01 12:11:00,2011-12,11,11,93,154.45,2.09
580029,15380,United Kingdom,2011-12-01 12:13:00,2011-12,6,6,54,385.3,6.71
580030,12951,United Kingdom,2011-12-01 12:14:00,2011-12,18,18,172,312.29,2.86
580031,13199,United Kingdom,2011-12-01 12:16:00,2011-12,2,2,90,151.02,2.61
580032,14659,United Kingdom,2011-12-01 12:17:00,2011-12,23,22,76,149.4,2.2
580033,14282,United Kingdom,2011-12-01 12:18:00,2011-12,8,8,130,270.4,2.08
580043,14527,United Kingdom,2011-12-01 12:25:00,2011-12,26,26,63,270.61,5.52
580044,14869,United Kingdom,2011-12-01 12:36:00,2011-12,21,21,195,334.39,4.46
580045,13090,United Kingdom,2011-12-01 12:39:00,2011-12,5,5,78,355.38,4.42
580046,16156,United Kingdom,2011-12-01 12:42:00,2011-12,10,10,85,315.61,5.52
580047,12989,United Kingdom,2011-12-01 12:44:00,2011-12,23,23,49,67.93,1.65
580048,12748,United Kingdom,2011-12-01 12:53:00,2011-12,49,46,97,134.43,1.71
580049,13599,United Kingdom,2011-12-01 12:54:00,2011-12,14,14,134,204.22,2.67
580050,14960,United Kingdom,2011-12-01 12:54:00,2011-12,25,21,201,132.97,1.59
580051,12963,United Kingdom,2011-12-01 12:55:00,2011-12,12,12,97,264.65,2.93
580052,16513,United Kingdom,2011-12-01 12:55:00,2011-12,1,1,24,90.0,3.75
580053,12912,United Kingdom,2011-12-01 13:03:00,2011-12,9,9,232,616.32,2.99
580054,18122,United Kingdom,2011-12-01 13:08:00,2011-12,81,75,347,424.36,2.12
580055,14298,United Kingdom,2011-12-01 13:12:00,2011-12,14,14,360,637.6,1.77
580057,12955,United Kingdom,2011-12-01 13:18:00,2011-12,8,8,250,460.3,1.99
580058,14367,United Kingdom,2011-12-01 13:19:00,2011-12,23,23,333,633.53,2.55
580059,17768,United Kingdom,2011-12-01 13:22:00,2011-12,23,21,367,802.45,2.98
580060,14287,United Kingdom,2011-12-01 13:25:00,2011-12,5,5,45,93.35,2.87
580061,14051,United Kingdom,2011-12-01 13:27:00,2011-12,9,9,246,759.3,3.67
580062,15862,United Kingdom,2011-12-01 13:28:00,2011-12,47,47,86,173.15,2.7
580063,17450,United Kingdom,2011-12-01 13:29:00,2011-12,5,5,720,1562.4,2.06
580064,18077,United Kingdom,2011-12-01 13:32:00,2011-12,23,22,194,255.34,1.67
580065,15434,United Kingdom,2011-12-01 13:33:00,2011-12,8,8,46,150.9,3.98
580066,14309,United Kingdom,2011-12-01 13:33:00,2011-12,18,18,253,389.87,2.85
580067,16966,United Kingdom,2011-12-01 13:40:00,2011-12,3,3,276,385.8,1.45
580068,17321,United Kingdom,2011-12-01 13:41:00,2011-12,1,1,5,41.25,8.25
580069,15060,United Kingdom,2011-12-01 13:47:00,2011-12,8,8,21,16.61,1.29
580070,12919,United Kingdom,2011-12-01 13:47:00,2011-12,8,8,136,287.9,2.83
580071,15500,United Kingdom,2011-12-01 13:47:00,2011-12,16,16,120,266.26,6.36
580073,16813,United Kingdom,2011-12-01 14:03:00,2011-12,18,18,79,148.54,2.5
580074,15028,United Kingdom,2011-12-01 14:06:00,2011-12,5,5,62,114.7,2.57
580075,17014,United Kingdom,2011-12-01 14:09:00,2011-12,16,15,126,229.62,2.05
580076,15602,United Kingdom,2011-12-01 14:14:00,2011-12,5,5,204,180.84,0.88
580077,14262,United Kingdom,2011-12-01 14:17:00,2011-12,20,20,248,304.7,1.3
580088,17115,United Kingdom,2011-12-01 14:30:00,2011-12,7,7,112,224.68,2.59
580089,14732,United Kingdom,2011-12-01 14:34:00,2011-12,18,18,149,464.11,4.21
580090,13323,United Kingdom,2011-12-01 14:36:00,2011-12,5,5,33,157.75,4.67
580091,17293,United Kingdom,2011-12-01 14:37:00,2011-12,10,10,126,194.13,1.78
580092,13969,United Kingdom,2011-12-01 14:38:00,2011-12,61,59,586,1121.79,2.6
580093,12971,United Kingdom,2011-12-01 14:41:00,2011-12,2,2,18,59.1,3.95
580094,15904,United Kingdom,2011-12-01 14:50:00,2011-12,30,30,84,164.68,2.95
580095,14135,United Kingdom,2011-12-01 14:54:00,2011-12,4,4,68,303.0,4.6
580096,13408,United Kingdom,2011-12-01 14:55:00,2011-12,15,15,497,545.78,1.52
580097,14216,United Kingdom,2011-12-01 14:58:00,2011-12,13,13,70,448.31,7.73
580098,15373,United Kingdom,2011-12-01 15:05:00,2011-12,13,12,63,345.53,6.28
580100,16119,United Kingdom,2011-12-01 15:11:00,2011-12,5,5,68,113.88,1.92
580101,15144,United Kingdom,2011-12-01 15:12:00,2011-12,21,21,202,525.9,3.93
580102,16789,United Kingdom,2011-12-01 15:12:00,2011-12,5,5,32,80.8,2.89
580103,16242,United Kingdom,2011-12-01 15:12:00,2011-12,42,41,306,548.91,1.85
580104,15189,United Kingdom,2011-12-01 15:13:00,2011-12,5,5,224,441.84,2.04
580105,17675,United Kingdom,2011-12-01 15:24:00,2011-12,15,15,198,520.66,3.44
580106,16169,United Kingdom,2011-12-01 15:28:00,2011-12,15,15,210,339.02,2.18
580107,15948,United Kingdom,2011-12-01 15:32:00,2011-12,20,20,128,311.0,3.1
580108,14440,United Kingdom,2011-12-01 15:42:00,2011-12,9,9,117,617.25,5.42
580109,17350,United Kingdom,2011-12-01 15:46:00,2011-12,6,6,110,322.74,3.57
580110,17350,United Kingdom,2011-12-01 15:47:00,2011-12,4,4,42,72.24,1.76
